;Code;Parent code level 1;Parent code;Level nr;Prometis_label_D_retail;Prometis_label_D_corp;Label NL
1269;35230.0;D;3523;;UTILITIES - GAS;UTILITIES - GAS;Handel in gas via leidingen
185;353.0;D;35;3.0;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;Productie en distributie van stoom en gekoelde lucht
621;3530.0;D;353;4.0;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;Productie en distributie van stoom en gekoelde lucht
1270;35300.0;D;3530;;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;Productie en distributie van stoom en gekoelde lucht
23;36.0;E;E;2.0;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water
186;360.0;E;36;;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water
622;3600.0;E;360;;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water
1271;36000.0;E;3600;;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water
24;37.0;E;E;2.0;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer
187;370.0;E;37;;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer
623;3700.0;E;370;;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer
1272;37000.0;E;3700;;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer
25;38.0;E;E;2.0;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling, verwerking en verwijdering van afval
188;381.0;E;38;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van afval
624;3811.0;E;381;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van ongevaarlijk afval
1273;38110.0;E;3811;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van ongevaarlijk afval
625;3812.0;E;381;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van gevaarlijk afval
1274;38120.0;E;3812;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van gevaarlijk afval
189;382.0;E;38;;REFUSE COLLECTION;REFUSE COLLECTION;Verwerking en verwijdering van afval
626;3821.0;E;382;;REFUSE COLLECTION;REFUSE COLLECTION;Verwerking en verwijdering van ongevaarlijk afval
1275;38211.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Voorbehandeling van ongevaarlijk afval met het oog op verwijdering
1276;38212.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Fysicochemische verwerking van slib en vloeibare afvalstoffen
1277;38213.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Behandeling en verwijdering van ongevaarlijk afval, m.u.v. slib en vloeibare afvalstoffen
1278;38219.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Overige verwerking en verwijdering van ongevaarlijk afval
627;3822.0;E;382;;REFUSE COLLECTION;REFUSE COLLECTION;Verwerking en verwijdering van gevaarlijk afval
1279;38221.0;E;3822;;REFUSE COLLECTION;REFUSE COLLECTION;Voorbehandeling van gevaarlijk afval met het oog op verwijdering
1280;38222.0;E;3822;;REFUSE COLLECTION;REFUSE COLLECTION;Behandeling en verwijdering van gevaarlijk afval
190;383.0;E;38;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning
628;3831.0;E;383;;REFUSE COLLECTION;REFUSE COLLECTION;Sloop van wrakken
1281;38310.0;E;3831;;REFUSE COLLECTION;REFUSE COLLECTION;Sloop van wrakken
629;3832.0;E;383;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van gesorteerd materiaal
1282;38321.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Sorteren van ongevaarlijk afval
1283;38322.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van metaalafval
1284;38323.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van inerte afvalstoffen
1285;38329.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van overig gesorteerd afval
26;39.0;E;E;2.0;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer
191;390.0;E;39;;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer
630;3900.0;E;390;;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer
1286;39000.0;E;3900;;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer
27;41.0;F;F;2.0;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Bouw van gebouwen
192;411.0;F;41;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van bouwprojecten
631;4110.0;F;411;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van bouwprojecten
1287;41101.0;F;4110;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van residentiële bouwprojecten
1288;41102.0;F;4110;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van niet-residentiële bouwprojecten
193;412.0;F;41;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Burgerlijke en utiliteitsbouw
632;4120.0;F;412;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Burgerlijke en utiliteitsbouw
1289;41201.0;F;4120;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Algemene bouw van residentiële gebouwen
1290;41202.0;F;4120;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Algemene bouw van kantoorgebouwen
1291;41203.0;F;4120;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Algemene bouw van andere niet-residentiële gebouwen
28;42.0;F;F;2.0;INVESTMENTS - REAL ESTATE;INVESTMENTS;Weg- en waterbouw
194;421.0;F;42;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van wegen en spoorwegen
633;4211.0;F;421;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van autowegen en andere wegen
1292;42110.0;F;4211;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van autowegen en andere wegen
634;4212.0;F;421;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van boven- en ondergrondse spoorwegen
1293;42120.0;F;4212;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van boven- en ondergrondse spoorwegen
635;4213.0;F;421;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van bruggen en tunnels
1294;42130.0;F;4213;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van bruggen en tunnels
195;422.0;F;42;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken ten behoeve van nutsbedrijven
636;4221.0;F;422;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor vloeistoffen
1295;42211.0;F;4221;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van water- en gasdistributienetten
1296;42212.0;F;4221;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van rioleringen
1297;42219.0;F;4221;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor vloeistoffen, n.e.g.
637;4222.0;F;422;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor elektriciteit en telecommunicatie
1298;42220.0;F;4222;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor elektriciteit en telecommunicatie
196;429.0;F;42;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van andere civieltechnische werken
638;4291.0;F;429;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Waterbouw
1299;42911.0;F;4291;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Baggerwerken
1300;42919.0;F;4291;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Waterbouw, m.u.v. baggerwerken
639;4299.0;F;429;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van andere civieltechnische werken, n.e.g.
1301;42990.0;F;4299;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van andere civieltechnische werken, n.e.g.
29;43.0;F;F;2.0;INVESTMENTS - REAL ESTATE;INVESTMENTS;Gespecialiseerde bouwwerkzaamheden
197;431.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Slopen en bouwrijp maken van terreinen
640;4311.0;F;431;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Slopen
1302;43110.0;F;4311;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Slopen
641;4312.0;F;431;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouwrijp maken van terreinen
1303;43120.0;F;4312;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouwrijp maken van terreinen
642;4313.0;F;431;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Proefboren en boren
1304;43130.0;F;4313;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Proefboren en boren
198;432.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrische installatie, loodgieterswerk en overige bouwinstallatie
643;4321.0;F;432;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrische installatie
1305;43211.0;F;4321;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrotechnische installatiewerken aan gebouwen
1306;43212.0;F;4321;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrotechnische installatiewerken, uitgezonderd aan gebouwen
644;4322.0;F;432;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Loodgieterswerk, installatie van verwarming en klimaatregeling
1307;43221.0;F;4322;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Loodgieterswerk
1308;43222.0;F;4322;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Installatie van verwarming, klimaatregeling en ventilatie
645;4329.0;F;432;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige bouwinstallatie
1309;43291.0;F;4329;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Isolatiewerkzaamheden
1310;43299.0;F;4329;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige bouwinstallatie, n.e.g.
199;433.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Afwerking van gebouwen
646;4331.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Stukadoorswerk
1311;43310.0;F;4331;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Stukadoorswerk
647;4332.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schrijnwerk
1312;43320.0;F;4332;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schrijnwerk
648;4333.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Vloerafwerking en behangen
1313;43331.0;F;4333;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Plaatsen van vloer- en wandtegels
1314;43332.0;F;4333;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Plaatsen van vloerbedekking en wandbekleding van hout
1315;43333.0;F;4333;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Plaatsen van behang en vloerbedekking en wandbekleding van andere materialen
649;4334.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schilderen en glaszetten
1316;43341.0;F;4334;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schilderen van gebouwen
1317;43342.0;F;4334;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schilderen van civieltechnische werken
1318;43343.0;F;4334;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Glaszetten
650;4339.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige werkzaamheden in verband met de afwerking van gebouwen
1319;43390.0;F;4339;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige werkzaamheden in verband met de afwerking van gebouwen
200;439.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige gespecialiseerde bouwactiviteiten
651;4391.0;F;439;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Dakwerkzaamheden
1320;43910.0;F;4391;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Dakwerkzaamheden
652;4399.0;F;439;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige gespecialiseerde bouwactiviteiten, n.e.g.
1321;43991.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Waterdichtingswerken van muren
1322;43992.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Gevelreiniging
1323;43993.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van sierschouwen en open haarden
1324;43994.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Uitvoeren van metsel- en voegwerken
1325;43995.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Restaureren van bouwwerken
1326;43996.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Chapewerken
1327;43999.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige gespecialiseerde bouwwerkzaamheden
201;451.0;G;45;3.0;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in auto's
653;4511.0;G;451;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton)
1328;45111.0;G;4511;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Groothandel in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton)
1329;45112.0;G;4511;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handelsbemiddeling in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton)
1330;45113.0;G;4511;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Detailhandel in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton)
654;4519.0;G;451;4.0;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in andere motorvoertuigen
1331;45191.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Groothandel in andere motorvoertuigen (groter dan 3,5 ton)
1332;45192.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handelsbemiddeling in andere motorvoertuigen (groter dan 3,5 ton)
1333;45193.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Detailhandel in andere motorvoertuigen (groter dan 3,5 ton)
1334;45194.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in aanhangwagens, opleggers en caravans
202;452.0;G;45;3.0;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Onderhoud en reparatie van motorvoertuigen
655;4520.0;G;452;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Onderhoud en reparatie van motorvoertuigen
1335;45201.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton)
1336;45202.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Algemeen onderhoud en reparatie van overige motorvoertuigen (groter dan 3,5 ton)
1337;45203.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Reparatie en montage van specifieke auto-onderdelen
1338;45204.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Carrosserieherstelling
1339;45205.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Bandenservicebedrijven
1340;45206.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Wassen en poetsen van motorvoertuigen
1341;45209.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Onderhoud en reparatie van motorvoertuigen, n.e.g.
203;453.0;G;45;3.0;PARTS AND ACCESSORIES FOR PERSONAL TRANSPORT EQUIPMENT;EXPENSES - GOODS;Handel in onderdelen en accessoires van motorvoertuigen
656;4531.0;G;453;;PARTS AND ACCESSORIES FOR PERSONAL TRANSPORT EQUIPMENT;EXPENSES - GOODS;Groothandel in onderdelen en accessoires van motorvoertuigen
1342;45310.0;G;4531;;PARTS AND ACCESSORIES FOR PERSONAL TRANSPORT EQUIPMENT;EXPENSES - GOODS;Handelsbemiddeling en groothandel in onderdelen en accessoires van motorvoertuigen
657;4532.0;G;453;;PARTS AND ACCESSORIES FOR PERSONAL TRANSPORT EQUIPMENT;EXPENSES - GOODS;Detailhandel in onderdelen en accessoires van motorvoertuigen
1343;45320.0;G;4532;;PARTS AND ACCESSORIES FOR PERSONAL TRANSPORT EQUIPMENT;EXPENSES - GOODS;Detailhandel in onderdelen en accessoires van motorvoertuigen
204;454.0;G;45;3.0;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in en onderhoud en reparatie van motorfietsen en delen en toebehoren van motorfietsen
658;4540.0;G;454;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in en onderhoud en reparatie van motorfietsen en delen en toebehoren van motorfietsen
1344;45401.0;G;4540;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handelsbemiddeling en groothandel in motorfietsen en delen en toebehoren van motorfietsen
1345;45402.0;G;4540;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Detailhandel in en onderhoud en reparatie van motorfietsen en delen en toebehoren van motorfietsen
205;461.0;G;46;3.0;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling
659;4611.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in landbouwproducten, levende dieren en textielgrondstoffen en halffabrikaten
1346;46110.0;G;4611;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in landbouwproducten, levende dieren en textielgrondstoffen en halffabrikaten
660;4612.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in brandstoffen, ertsen, metalen en chemische producten
1347;46120.0;G;4612;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in brandstoffen, ertsen, metalen en chemische producten
661;4613.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in hout en bouwmaterialen
1348;46130.0;G;4613;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in hout en bouwmaterialen
662;4614.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in machines, apparaten en werktuigen voor de industrie en in schepen en luchtvaartuigen
1349;46140.0;G;4614;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in machines, apparaten en werktuigen voor de industrie en in schepen en luchtvaartuigen
663;4615.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in meubelen, huishoudelijke artikelen en ijzerwaren
1350;46150.0;G;4615;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in meubelen, huishoudelijke artikelen en ijzerwaren
664;4616.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in textiel, kleding, bont, schoeisel en lederwaren
1351;46160.0;G;4616;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in textiel, kleding, bont, schoeisel en lederwaren
665;4617.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in voedings- en genotmiddelen
1352;46170.0;G;4617;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in voedings- en genotmiddelen
666;4618.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling gespecialiseerd in andere goederen
1353;46180.0;G;4618;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling gespecialiseerd in andere goederen
667;4619.0;G;461;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in goederen, algemeen assortiment
1354;46190.0;G;4619;;OTHER SERVICES;OTHER SERVICES;Handelsbemiddeling in goederen, algemeen assortiment
206;462.0;G;46;3.0;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in landbouwproducten en levende dieren
668;4621.0;G;462;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in granen, ruwe tabak, zaden en veevoeders
1355;46211.0;G;4621;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in granen en zaden
1356;46212.0;G;4621;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in veevoeders
1357;46213.0;G;4621;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in ruwe plantaardige en dierlijke oliën en vetten
1358;46214.0;G;4621;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in andere akkerbouwproducten
1359;46215.0;G;4621;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in ruwe tabak
1360;46216.0;G;4621;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in akkerbouwproducten en veevoeders, algemeen assortiment
669;4622.0;G;462;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in bloemen en planten
1361;46220.0;G;4622;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in bloemen en planten
670;4623.0;G;462;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in levende dieren
1362;46231.0;G;4623;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in levend vee
1363;46232.0;G;4623;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in levende dieren, m.u.v. levend vee
671;4624.0;G;462;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in huiden, vellen en leer
1364;46240.0;G;4624;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Groothandel in huiden, vellen en leer
207;463.0;G;46;3.0;GROCERIES;EXPENSES - GOODS;Groothandel in voedingsmiddelen, dranken en genotmiddelen
672;4631.0;G;463;;GROCERIES;EXPENSES - GOODS;Groothandel in groenten en fruit
1365;46311.0;G;4631;;GROCERIES;EXPENSES - GOODS;Groothandel in consumptieaardappelen
1366;46319.0;G;4631;;GROCERIES;EXPENSES - GOODS;Groothandel in groenten en fruit, m.u.v. consumptieaardappelen
673;4632.0;G;463;;GROCERIES;EXPENSES - GOODS;Groothandel in vlees en vleesproducten
1367;46321.0;G;4632;;GROCERIES;EXPENSES - GOODS;Groothandel in vlees en vleesproducten, uitgezonderd vlees van wild en van gevogelte
1368;46322.0;G;4632;;GROCERIES;EXPENSES - GOODS;Groothandel in vlees van wild en van gevogelte
674;4633.0;G;463;;GROCERIES;EXPENSES - GOODS;Groothandel in zuivelproducten, eieren en spijsoliën en -vetten
1369;46331.0;G;4633;;GROCERIES;EXPENSES - GOODS;Groothandel in zuivelproducten en eieren
1370;46332.0;G;4633;;GROCERIES;EXPENSES - GOODS;Groothandel in spijsoliën en -vetten
675;4634.0;G;463;;GROCERIES;EXPENSES - GOODS;Groothandel in dranken
